Temperature (°C),Humidity (%),Pressure (hPa),Voltage (V),Fire Alarm
27.023,56.16,939.762,0.002078,0
27.024,56.29,939.767,0.02313,0
27.026,56.44,939.764,0.003198,0
27.027,56.56,939.773,0.010777,0
27.029,56.84,939.779,0.027881,0
27.03,56.97,939.78,0.014551,0
27.032,57.11,939.77,0.003198,0
27.033,57.22,939.763,0.012617,0
27.035,57.28,939.761,0.010777,0
27.036,57.4,939.752,0.004468,0
27.038,57.41,939.75,0.02313,0
27.051,52.72,939.752,0.012617,0
27.053,52.36,939.751,0.002078,0
27.058,51.39,939.757,0.002078,0
27.06,51.05,939.749,0.002078,0
27.061,50.9,939.749,0.007397,0
27.065,50.46,939.751,0.009035,0
27.066,50.35,939.759,0.0004,0
27.067,50.26,939.763,0.001131,0
27.068,50.17,939.764,0.004468,0
27.071,50.03,939.755,0.009035,0
27.072,49.97,939.755,0.007397,0
27.073,49.92,939.745,0.001131,0
27.074,49.89,939.745,0.014551,0
27.075,49.66,939.754,0.055496,0
27.076,49.97,939.749,0.074695,0
27.077,50.61,939.74,0.091975,0
27.078,51.28,939.746,0.0681,0
27.079,51.87,939.746,0.088433,0
27.08,52.47,939.742,0.046592,0
27.081,52.96,939.745,0.0681,0
27.082,53.43,939.75,0.049505,0
27.083,54.17,939.764,0.0382,0
27.084,54.52,939.762,0.030362,0
27.085,54.82,939.756,0.03291,0
27.086,55.07,939.741,0.018679,0
27.087,55.54,939.742,0.020866,0
27.088,55.75,939.741,0.027881,0
27.089,55.94,939.742,0.03291,0
27.09,56.08,939.739,0.030362,0
27.091,56.23,939.735,0.030362,0
27.091,56.38,939.744,0.020866,0
27.092,56.51,939.749,0.02547,0
27.093,56.59,939.753,0.035523,0
27.094,56.72,939.758,0.018679,0
27.095,56.82,939.761,0.007397,0
27.096,56.92,939.754,0.035523,0
27.096,57.02,939.745,0.0382,0
27.097,57.13,939.74,0.018679,0
27.098,57.18,939.746,0.010777,0
27.099,57.23,939.748,0.02547,0
27.1,57.31,939.742,0.007397,0
27.106,52.59,939.756,0.002078,0
27.108,51.97,939.749,0.004468,0
27.108,51.73,939.766,0.016573,0
27.109,51.47,939.763,0.005872,0
27.109,51.28,939.756,0.004468,0
27.111,50.8,939.746,0.02547,0
27.112,50.69,939.743,0.002078,0
27.112,50.54,939.744,0.002078,0
27.113,50.43,939.746,0.012617,0
27.114,50.25,939.733,0.012617,0
27.115,50.07,939.738,0.02313,0
27.115,50.04,939.742,0.016573,0
27.116,49.9,939.735,0.007397,0
27.116,49.81,939.735,0.002078,0
27.117,49.62,939.744,0.084932,0
27.117,49.94,939.748,0.058571,0
27.117,50.57,939.747,0.078063,0
27.118,51.21,939.743,0.09556,0
27.118,51.87,939.747,0.040938,0
27.119,52.43,939.751,0.040938,0
27.119,52.9,939.743,0.064874,0
27.119,53.41,939.744,0.035523,0
27.119,53.83,939.751,0.018679,0
27.12,54.2,939.76,0.030362,0
27.12,54.53,939.757,0.020866,0
27.12,54.83,939.75,0.030362,0
27.121,55.1,939.752,0.020866,0
27.121,55.32,939.756,0.02313,0
27.121,55.57,939.752,0.03291,0
27.121,55.78,939.758,0.014551,0
27.122,55.94,939.751,0.030362,0
27.122,56.11,939.747,0.02313,0
27.122,56.25,939.757,0.014551,0
27.122,56.41,939.754,0.02547,0
27.122,56.5,939.753,0.03291,0
27.122,56.63,939.757,0.010777,0
27.123,56.72,939.752,0.009035,0
27.123,56.82,939.747,0.002078,0
27.123,56.92,939.75,0.016573,0
27.123,57.02,939.752,0.02547,0
27.123,57.1,939.76,0.020866,0
27.123,57.16,939.766,0.014551,0
27.123,57.23,939.766,0.027881,0
27.123,57.27,939.764,0.014551,0
27.123,53.32,939.747,0.0004,0
27.123,52.21,939.75,0.012617,0
27.123,51.48,939.767,0.0004,0
27.123,51.31,939.767,0.009035,0
27.123,51.1,939.776,0.018679,0
27.123,50.78,939.784,0.007397,0
27.122,50.63,939.767,0.005872,0
27.122,50.52,939.775,0.014551,0
27.122,50.39,939.779,0.018679,0
27.122,50.3,939.774,0.004468,0
27.122,50.14,939.785,0.012617,0
27.122,50.08,939.776,0.004468,0
27.121,49.91,939.771,0.009035,0
27.121,49.87,939.771,0.0004,0
27.121,49.84,939.771,0.018679,0
27.121,49.75,939.776,0.010777,0
27.12,49.59,939.767,0.074695,0
27.12,50.47,939.769,0.081475,0
27.12,51.15,939.775,0.058571,0
27.12,51.76,939.772,0.049505,0
27.119,52.79,939.782,0.040938,0
27.119,53.28,939.785,0.046592,0
27.119,53.68,939.783,0.040938,0
27.118,54.06,939.793,0.02313,0
27.118,54.43,939.789,0.049505,0
27.118,54.72,939.795,0.040938,0
27.117,55.18,939.79,0.040938,0
27.117,55.4,939.793,0.03291,0
27.116,55.62,939.799,0.040938,0
27.116,55.79,939.797,0.02313,0
27.116,56.0,939.808,0.02547,0
27.115,56.07,939.803,0.027881,0
27.115,56.23,939.813,0.052473,0
27.114,56.35,939.806,0.040938,0
27.114,56.48,939.805,0.009035,0
27.113,56.69,939.818,0.020866,0
27.113,56.75,939.807,0.046592,0
27.112,56.82,939.798,0.007397,0
27.112,56.9,939.799,0.016573,0
27.111,56.97,939.797,0.009035,0
27.111,57.0,939.801,0.012617,0
27.11,57.06,939.792,0.049505,0
27.106,53.13,939.787,0.002078,0
27.104,51.76,939.755,0.002078,0
27.102,51.07,939.757,0.003198,0
27.101,50.9,939.758,0.002078,0
27.1,50.72,939.756,0.014551,0
27.099,50.54,939.74,0.004468,0
27.099,50.47,939.751,0.018679,0
27.098,50.3,939.753,0.016573,0
27.097,50.23,939.756,0.016573,0
27.096,50.09,939.755,0.02547,0
27.096,49.98,939.754,0.016573,0
27.095,49.91,939.746,0.016573,0
27.094,49.81,939.74,0.02313,0
27.093,49.79,939.737,0.010777,0
27.092,49.71,939.729,0.02547,0
27.091,49.59,939.736,0.02547,0
27.091,49.54,939.745,0.014551,0
27.09,49.66,939.758,0.121756,0
27.089,50.85,939.745,0.058571,0
27.088,52.02,939.744,0.058571,0
27.087,52.5,939.729,0.061697,0
27.086,52.99,939.735,0.049505,0
27.085,53.43,939.75,0.040938,0
27.084,53.83,939.759,0.058571,0
27.083,54.15,939.756,0.03291,0
27.082,54.44,939.764,0.049505,0
27.082,54.72,939.757,0.081475,0
27.081,54.97,939.757,0.052473,0
27.08,55.16,939.764,0.046592,0
27.079,55.34,939.758,0.058571,0
27.078,55.56,939.748,0.064874,0
27.077,55.7,939.755,0.035523,0
27.075,55.88,939.753,0.02313,0
27.074,56.03,939.748,0.055496,0
27.073,56.21,939.755,0.014551,0
27.072,56.33,939.741,0.02547,0
27.071,56.47,939.73,0.027881,0
27.07,56.56,939.739,0.0382,0
27.069,56.66,939.744,0.035523,0
27.068,56.74,939.752,0.027881,0
27.067,56.79,939.752,0.03291,0
27.066,56.86,939.757,0.03291,0
27.056,52.15,939.754,0.0004,0
27.055,51.81,939.742,0.016573,0
27.054,51.54,939.746,0.007397,0
27.053,51.32,939.745,0.009035,0
27.051,50.87,939.746,0.018679,0
27.05,50.69,939.752,0.020866,0
27.049,50.48,939.769,0.020866,0
27.047,50.36,939.764,0.030362,0
27.046,50.23,939.771,0.027881,0
27.045,50.08,939.775,0.009035,0
27.044,49.99,939.792,0.016573,0
27.042,49.89,939.783,0.03291,0
27.041,49.8,939.777,0.03291,0
27.04,49.68,939.776,0.030362,0
27.038,49.64,939.777,0.016573,0
27.037,49.56,939.779,0.02547,0
27.035,49.46,939.779,0.014551,0
27.034,49.43,939.793,0.027881,0
27.033,49.36,939.79,0.014551,0
27.031,49.3,939.783,0.040938,0
27.03,49.16,939.785,0.106556,0
27.028,49.49,939.781,0.106556,0
27.027,50.16,939.784,0.091975,0
27.025,50.81,939.779,0.1103,0
27.024,51.44,939.787,0.102851,0
27.022,51.99,939.794,0.091975,0
27.021,52.92,939.8,0.074695,0
27.019,53.34,939.792,0.071374,0
27.018,53.97,939.797,0.081475,0
27.016,54.25,939.808,0.064874,0
27.015,54.53,939.804,0.035523,0
27.013,55.08,939.806,0.035523,0
27.012,55.29,939.797,0.061697,0
27.01,55.58,939.78,0.049505,0
27.009,55.68,939.782,0.071374,0
27.007,55.8,939.781,0.052473,0
27.005,55.92,939.772,0.061697,0
27.004,56.03,939.768,0.071374,0
27.002,56.11,939.779,0.016573,0
27.0,56.19,939.777,0.052473,0
26.999,56.35,939.779,0.027881,0
26.997,56.4,939.783,0.071374,0
26.995,56.43,939.787,0.0382,0
26.994,56.5,939.788,0.040938,0
26.987,54.26,939.765,0.0004,0
26.985,53.66,939.768,0.012617,0
26.983,53.07,939.775,0.012617,0
26.982,52.57,939.77,0.018679,0
26.98,52.17,939.77,0.020866,0
26.978,51.78,939.773,0.010777,0
26.976,51.45,939.765,0.012617,0
26.975,51.2,939.769,0.016573,0
26.973,50.92,939.764,0.012617,0
26.971,50.69,939.753,0.027881,0
26.969,50.5,939.744,0.030362,0
26.967,50.28,939.746,0.014551,0
26.965,50.1,939.746,0.018679,0
26.964,49.95,939.752,0.003198,0
26.962,49.83,939.737,0.030362,0
26.96,49.74,939.736,0.035523,0
26.958,49.65,939.74,0.03291,0
26.956,49.55,939.749,0.002078,0
26.954,49.36,939.752,0.014551,0
26.952,49.3,939.763,0.027881,0
26.95,49.22,939.757,0.004468,0
26.948,49.13,939.753,0.016573,0
26.946,49.09,939.755,0.0004,0
26.944,49.06,939.747,0.007397,0
26.942,48.98,939.745,0.003198,0
26.94,48.84,939.749,0.088433,0
26.938,49.18,939.75,0.071374,0
26.936,49.82,939.745,0.052473,0
26.934,50.52,939.755,0.1103,0
26.932,51.11,939.756,0.084932,0
26.93,51.74,939.753,0.064874,0
26.928,52.23,939.737,0.071374,0
26.926,52.67,939.743,0.064874,0
26.924,53.05,939.742,0.0681,0
26.922,53.43,939.728,0.055496,0
26.92,53.77,939.735,0.040938,0
26.918,54.0,939.744,0.046592,0
26.916,54.28,939.741,0.064874,0
26.914,54.48,939.739,0.0681,0
26.911,54.7,939.743,0.074695,0
26.909,54.88,939.737,0.049505,0
26.907,55.03,939.734,0.055496,0
26.905,55.14,939.739,0.0681,0
26.903,55.29,939.742,0.061697,0
26.901,55.68,939.739,0.035523,0
26.898,55.93,939.754,0.046592,0
26.896,56.01,939.741,0.02313,0
26.894,56.08,939.744,0.0681,0
26.892,56.13,939.74,0.040938,0
26.89,56.17,939.738,0.058571,0
26.871,52.19,939.721,0.007397,0
26.869,51.78,939.714,0.020866,0
26.867,51.48,939.715,0.030362,0
26.864,51.18,939.718,0.020866,0
26.862,50.87,939.717,0.018679,0
26.859,50.57,939.729,0.014551,0
26.857,50.39,939.73,0.007397,0
26.855,50.16,939.733,0.016573,0
26.852,50.0,939.718,0.005872,0
26.85,49.86,939.714,0.0004,0
26.847,49.74,939.716,0.02313,0
26.845,49.6,939.712,0.002078,0
26.843,49.46,939.712,0.02547,0
26.84,49.39,939.705,0.014551,0
26.838,49.29,939.709,0.040938,0
26.835,49.22,939.702,0.02547,0
26.833,49.08,939.709,0.020866,0
26.83,48.99,939.71,0.014551,0
26.828,48.92,939.715,0.02313,0
26.825,48.85,939.718,0.046592,0
26.823,48.81,939.736,0.046592,0
26.82,48.74,939.736,0.02547,0
26.817,48.61,939.74,0.084932,0
26.815,48.94,939.733,0.091975,0
26.812,49.63,939.726,0.081475,0
26.81,50.29,939.718,0.106556,0
26.807,50.96,939.73,0.091975,0
26.805,51.51,939.727,0.091975,0
26.802,52.03,939.722,0.074695,0
26.799,52.46,939.723,0.035523,0
26.797,52.88,939.714,0.040938,0
26.794,53.22,939.713,0.074695,0
26.791,53.53,939.71,0.046592,0
26.789,53.98,939.71,0.052473,0
26.786,54.21,939.703,0.064874,0
26.783,54.4,939.707,0.061697,0
26.781,54.58,939.696,0.02547,0
26.778,54.74,939.698,0.043736,0
26.775,54.9,939.703,0.02547,0
26.773,55.0,939.708,0.055496,0
26.77,55.14,939.71,0.040938,0
26.767,55.23,939.707,0.061697,0
26.764,55.32,939.706,0.020866,0
26.762,55.43,939.721,0.02547,0
26.759,55.52,939.721,0.035523,0
26.756,55.65,939.714,0.035523,0
26.753,55.74,939.709,0.016573,0
26.75,55.82,939.711,0.040938,0
26.748,55.96,939.71,0.03291,0
26.713,50.8,939.724,0.003198,0
26.701,50.04,939.719,0.004468,0
26.698,49.91,939.717,0.0004,0
26.692,49.67,939.726,0.0004,0
26.677,49.33,939.717,0.001131,0
26.655,48.8,939.711,0.02313,0
26.652,49.19,939.706,0.0382,0
26.649,49.86,939.706,0.061697,0
26.646,51.17,939.724,0.035523,0
26.643,51.71,939.724,0.018679,0
26.64,52.22,939.723,0.014551,0
26.636,52.68,939.717,0.018679,0
26.633,53.06,939.716,0.016573,0
26.63,53.43,939.709,0.012617,0
26.627,53.75,939.712,0.002078,0
26.623,54.08,939.734,0.0004,0
26.601,55.45,939.711,0.007397,0
26.597,55.62,939.713,0.012617,0
26.584,56.06,939.706,0.0004,0
26.577,56.23,939.719,0.0004,0
26.567,56.43,939.721,0.0004,0
26.529,51.57,939.706,0.004468,0
26.519,50.78,939.702,0.002078,0
26.497,49.71,939.715,0.004468,0
26.494,49.58,939.705,0.002078,0
26.49,49.47,939.708,0.005872,0
26.486,49.4,939.712,0.001131,0
26.483,49.29,939.712,0.012617,0
26.479,49.22,939.711,0.014551,0
26.475,49.16,939.711,0.014551,0
26.472,49.11,939.706,0.02547,0
26.468,49.04,939.717,0.012617,0
26.464,49.0,939.724,0.005872,0
26.457,48.76,939.716,0.064874,0
26.453,49.16,939.713,0.121756,0
26.45,49.8,939.713,0.099186,0
26.446,50.52,939.702,0.1103,0
26.442,51.19,939.704,0.088433,0
26.438,51.75,939.701,0.064874,0
26.435,52.24,939.693,0.1103,0
26.431,52.69,939.707,0.088433,0
26.427,53.07,939.694,0.071374,0
26.423,53.66,939.697,0.071374,0
26.42,53.98,939.694,0.071374,0
26.416,54.22,939.684,0.064874,0
26.412,54.44,939.673,0.052473,0
26.408,54.61,939.672,0.084932,0
26.404,54.76,939.69,0.064874,0
26.4,54.92,939.693,0.071374,0
26.397,55.07,939.691,0.040938,0
26.393,55.19,939.675,0.061697,0
26.389,55.31,939.679,0.064874,0
26.385,55.39,939.672,0.035523,0
26.381,55.53,939.676,0.0681,0
26.377,55.63,939.68,0.040938,0
26.373,55.69,939.665,0.055496,0
26.369,55.77,939.664,0.043736,0
26.366,55.88,939.681,0.040938,0
26.362,55.94,939.682,0.035523,0
26.358,56.06,939.679,0.035523,0
26.354,56.12,939.668,0.035523,0
26.35,56.17,939.658,0.035523,0
26.326,53.16,939.687,0.0004,0
26.322,52.63,939.681,0.001131,0
26.318,52.1,939.678,0.001131,0
26.314,51.79,939.686,0.003198,0
26.31,51.39,939.696,0.005872,0
26.305,51.1,939.697,0.004468,0
26.301,50.76,939.697,0.005872,0
26.297,50.51,939.697,0.016573,0
26.293,50.3,939.694,0.012617,0
26.289,50.1,939.695,0.012617,0
26.285,49.94,939.687,0.018679,0
26.281,49.78,939.689,0.018679,0
26.277,49.66,939.682,0.009035,0
26.273,49.56,939.691,0.005872,0
26.268,49.45,939.699,0.020866,0
26.264,49.37,939.696,0.003198,0
26.26,49.3,939.682,0.02313,0
26.256,49.16,939.684,0.02547,0
26.252,49.03,939.691,0.010777,0
26.248,48.98,939.694,0.02547,0
26.243,48.92,939.701,0.061697,0
26.239,48.88,939.717,0.012617,0
26.235,48.84,939.718,0.014551,0
26.231,48.73,939.71,0.012617,0
26.226,48.72,939.7,0.012617,0
26.222,48.6,939.696,0.081475,0
26.218,48.97,939.696,0.084932,0
26.214,49.62,939.704,0.106556,0
26.209,50.35,939.704,0.064874,0
26.205,51.0,939.707,0.071374,0
26.201,51.57,939.699,0.088433,0
26.196,52.1,939.703,0.0681,0
26.192,52.51,939.707,0.064874,0
26.188,52.89,939.712,0.043736,0
26.183,53.23,939.708,0.1103,0
26.179,53.56,939.701,0.074695,0
26.175,53.82,939.701,0.078063,0
26.17,54.07,939.704,0.055496,0
26.166,54.3,939.702,0.074695,0
26.162,54.45,939.684,0.088433,0
26.157,54.64,939.694,0.091975,0
26.153,54.77,939.7,0.074695,0
26.148,54.9,939.702,0.074695,0
26.144,55.02,939.705,0.084932,0
26.14,55.14,939.712,0.074695,0
26.135,55.27,939.711,0.058571,0
26.131,55.36,939.708,0.071374,0
26.126,55.42,939.713,0.049505,0
26.122,55.54,939.729,0.081475,0
26.117,55.61,939.727,0.078063,0
26.113,55.7,939.725,0.046592,0
26.108,55.78,939.721,0.061697,0
26.104,55.83,939.717,0.016573,0
26.099,55.93,939.723,0.043736,0
26.095,55.98,939.724,0.030362,0
26.09,56.23,939.705,0.003198,0
26.067,53.06,939.709,0.001131,0
26.054,51.71,939.719,0.002078,0
26.03,50.41,939.704,0.001131,0
26.016,49.92,939.713,0.010777,0
26.012,49.81,939.716,0.005872,0
26.007,49.7,939.716,0.010777,0
26.002,49.58,939.709,0.009035,0
25.998,49.47,939.701,0.001131,0
25.983,49.18,939.689,0.004468,0
25.974,49.08,939.682,0.0004,0
25.969,49.03,939.685,0.0004,0
25.955,48.78,939.683,0.0681,0
25.95,49.18,939.685,0.046592,0
25.945,49.89,939.683,0.0382,0
25.94,50.58,939.69,0.016573,0
25.935,51.3,939.691,0.02313,0
25.931,51.82,939.691,0.043736,0
25.926,52.36,939.686,0.027881,0
25.921,52.75,939.678,0.0382,0
25.916,53.17,939.676,0.030362,0
25.911,53.52,939.671,0.043736,0
25.906,53.81,939.678,0.027881,0
25.901,54.06,939.672,0.035523,0
25.896,54.29,939.675,0.010777,0
25.892,54.51,939.673,0.010777,0
25.887,54.66,939.667,0.014551,0
25.882,54.84,939.677,0.027881,0
25.877,54.99,939.677,0.027881,0
25.872,55.09,939.678,0.030362,0
25.867,55.24,939.678,0.007397,0
25.862,55.32,939.673,0.02313,0
25.857,55.44,939.674,0.016573,0
25.852,55.52,939.677,0.03291,0
25.847,55.6,939.666,0.03291,0
25.842,55.66,939.671,0.02313,0
25.837,55.74,939.672,0.055496,0
25.832,55.84,939.673,0.035523,0
25.827,55.85,939.667,0.040938,0
25.822,55.93,939.669,0.02547,0
25.817,55.98,939.671,0.046592,0
25.812,56.04,939.65,0.040938,0
25.807,56.21,939.655,0.0004,0
25.786,53.52,939.655,0.001131,0
25.776,52.39,939.669,0.002078,0
25.771,51.89,939.67,0.007397,0
25.766,51.5,939.666,0.012617,0
25.761,51.16,939.662,0.010777,0
25.755,50.83,939.674,0.014551,0
25.75,50.57,939.679,0.004468,0
25.745,50.34,939.679,0.004468,0
25.74,50.13,939.679,0.005872,0
25.735,49.93,939.666,0.014551,0
25.73,49.76,939.662,0.020866,0
25.724,49.62,939.659,0.03291,0
25.719,49.5,939.661,0.03291,0
25.714,49.35,939.654,0.002078,0
25.709,49.26,939.665,0.007397,0
25.703,49.15,939.668,0.016573,0
25.698,49.03,939.664,0.010777,0
25.693,48.96,939.668,0.010777,0
25.688,48.87,939.666,0.005872,0
25.682,48.85,939.668,0.035523,0
25.677,48.73,939.663,0.009035,0
25.672,48.7,939.66,0.0382,0
25.666,48.59,939.663,0.035523,0
25.661,48.53,939.656,0.018679,0
25.656,48.46,939.652,0.018679,0
25.651,48.31,939.662,0.099186,0
25.645,48.73,939.661,0.14156,0
25.64,50.04,939.659,0.145623,0
25.634,50.77,939.66,0.1179,0
25.629,51.29,939.654,0.106556,0
25.624,51.82,939.639,0.106556,0
25.618,52.6,939.651,0.064874,0
25.613,52.99,939.65,0.0382,0
25.608,53.33,939.655,0.040938,0
25.602,53.56,939.65,0.02547,0
25.597,53.81,939.656,0.052473,0
25.591,54.05,939.646,0.071374,0
25.586,54.23,939.643,0.061697,0
25.58,54.42,939.656,0.055496,0
25.575,54.58,939.653,0.040938,0
25.57,54.73,939.652,0.049505,0
25.564,54.87,939.641,0.0382,0
25.559,55.01,939.638,0.007397,0
25.553,55.14,939.635,0.030362,0
25.548,55.24,939.636,0.03291,0
25.542,55.34,939.624,0.02547,0
25.537,55.41,939.621,0.014551,0
25.531,55.52,939.61,0.014551,0
25.526,55.64,939.615,0.014551,0
25.52,55.71,939.623,0.014551,0
25.514,55.8,939.621,0.002078,0
25.509,55.9,939.615,0.002078,0
25.503,55.98,939.608,0.005872,0
25.402,49.61,939.595,0.001131,0
25.379,49.24,939.6,0.005872,0
25.373,49.12,939.609,0.018679,0
25.367,49.07,939.601,0.014551,0
25.362,48.95,939.595,0.004468,0
25.356,48.92,939.596,0.016573,0
25.338,48.7,939.608,0.010777,0
25.332,48.67,939.614,0.018679,0
25.327,48.53,939.609,0.035523,0
25.321,48.9,939.614,0.078063,0
25.315,49.62,939.617,0.1103,0
25.309,50.29,939.615,0.0681,0
25.303,51.0,939.611,0.058571,0
25.297,51.56,939.604,0.052473,0
25.292,52.07,939.603,0.0382,0
25.286,52.51,939.603,0.061697,0
25.28,52.87,939.604,0.058571,0
25.274,53.25,939.596,0.052473,0
25.268,53.55,939.598,0.03291,0
25.262,53.8,939.591,0.058571,0
25.256,54.05,939.598,0.0681,0
25.25,54.28,939.606,0.055496,0
25.244,54.48,939.614,0.061697,0
25.238,54.64,939.604,0.145623,0
25.232,54.79,939.603,0.129574,0
25.226,54.9,939.608,0.071374,0
25.22,55.02,939.615,0.074695,0
25.214,55.16,939.612,0.099186,0
25.208,55.24,939.616,0.046592,0
25.202,55.39,939.62,0.049505,0
25.196,55.47,939.617,0.049505,0
25.19,55.58,939.612,0.035523,0
25.184,55.65,939.605,0.009035,0
25.178,55.76,939.599,0.03291,0
25.172,55.85,939.606,0.010777,0
25.166,55.93,939.619,0.02547,0
25.16,56.02,939.621,0.012617,0
25.154,56.1,939.61,0.014551,0
25.081,50.66,939.596,0.0004,0
25.068,50.26,939.601,0.005872,0
25.062,50.05,939.591,0.0004,0
25.037,49.48,939.589,0.03291,0
25.031,49.31,939.588,0.012617,0
25.025,49.23,939.593,0.014551,0
25.019,49.1,939.602,0.0004,0
25.012,49.04,939.601,0.014551,0
25.006,49.01,939.6,0.002078,0
25.0,48.89,939.595,0.016573,0
24.993,48.84,939.594,0.02547,0
24.987,48.76,939.602,0.02547,0
24.981,48.64,939.598,0.014551,0
24.975,48.58,939.614,0.018679,0
24.968,48.46,939.608,0.125647,0
24.962,48.9,939.608,0.099186,0
24.956,49.56,939.614,0.121756,0
24.949,50.31,939.609,0.088433,0
24.943,51.0,939.61,0.049505,0
24.937,51.59,939.61,0.061697,0
24.93,52.12,939.603,0.064874,0
24.924,52.55,939.6,0.043736,0
24.917,52.96,939.596,0.027881,0
24.911,53.34,939.604,0.02313,0
24.905,53.66,939.613,0.009035,0
24.898,53.99,939.616,0.027881,0
24.892,54.21,939.62,0.02313,0
24.885,54.43,939.626,0.0004,0
24.879,54.66,939.632,0.012617,0
24.873,54.85,939.638,0.030362,0
24.866,55.0,939.641,0.010777,0
24.86,55.14,939.637,0.004468,0
24.853,55.26,939.638,0.0004,0
24.847,55.4,939.648,0.007397,0
24.84,55.5,939.648,0.005872,0
24.834,55.59,939.639,0.001131,0
24.827,55.67,939.632,0.004468,0
24.821,55.74,939.636,0.016573,0
24.808,55.9,939.649,0.004468,0
24.795,55.98,939.63,0.016573,0
24.788,56.02,939.626,0.014551,0
24.782,56.09,939.623,0.014551,0
24.736,52.34,939.625,0.010777,0
24.729,51.91,939.638,0.014551,0
24.722,51.48,939.644,0.014551,0
24.716,51.15,939.634,0.010777,0
24.696,50.3,939.627,0.012617,0
24.683,49.91,939.631,0.02547,0
24.676,49.73,939.614,0.010777,0
24.669,49.55,939.619,0.03291,0
24.663,49.43,939.622,0.030362,0
24.656,49.29,939.62,0.02313,0
24.649,49.1,939.607,0.020866,0
24.642,48.98,939.611,0.046592,0
24.636,48.9,939.6,0.061697,0
24.629,48.81,939.615,0.0382,0
24.622,48.78,939.618,0.049505,0
24.615,48.68,939.613,0.061697,0
24.609,48.62,939.608,0.040938,0
24.602,48.53,939.595,0.018679,0
24.595,48.44,939.605,0.052473,0
24.588,48.42,939.597,0.02547,0
24.582,48.31,939.599,0.149717,0
24.575,48.68,939.602,0.166407,0
24.568,49.38,939.593,0.133536,0
24.561,50.12,939.596,0.1179,0
24.554,50.79,939.599,0.158001,0
24.548,51.38,939.604,0.153843,0
24.541,51.87,939.599,0.14156,0
24.534,52.29,939.605,0.078063,0
24.527,52.66,939.596,0.14156,0
24.52,53.23,939.587,0.129574,0
24.513,53.48,939.583,0.129574,0
24.507,53.7,939.595,0.09556,0
24.5,53.92,939.604,0.1103,0
24.493,54.12,939.605,0.084932,0
24.486,54.26,939.609,0.1103,0
24.479,54.41,939.611,0.1179,0
24.472,54.52,939.623,0.084932,0
24.465,54.64,939.625,0.088433,0
24.458,54.79,939.609,0.1103,0
24.451,54.86,939.613,0.0681,0
24.444,54.94,939.611,0.1179,0
24.437,55.07,939.614,0.129574,0
24.431,55.12,939.6,0.078063,0
24.424,55.2,939.619,0.121756,0
24.417,55.25,939.614,0.1103,0
24.41,55.32,939.617,0.099186,0
24.403,55.39,939.623,0.088433,0
24.396,55.4,939.608,0.084932,0
24.389,55.47,939.61,0.102851,0
24.382,55.63,939.611,0.020866,0
24.375,55.15,939.619,0.014551,0
24.368,54.41,939.619,0.014551,0
24.361,52.98,939.603,0.040938,0
24.354,52.38,939.593,0.055496,0
24.347,51.83,939.603,0.03291,0
24.339,51.36,939.611,0.043736,0
24.332,50.95,939.617,0.081475,0
24.325,50.56,939.616,0.055496,0
24.318,50.25,939.615,0.071374,0
24.311,49.98,939.619,0.046592,0
24.304,49.72,939.623,0.061697,0
24.297,49.5,939.618,0.084932,0
24.29,49.36,939.611,0.088433,0
24.283,49.2,939.607,0.099186,0
24.276,48.93,939.614,0.061697,0
24.269,48.82,939.623,0.102851,0
24.261,48.72,939.622,0.084932,0
24.254,48.59,939.625,0.091975,0
24.247,48.48,939.618,0.081475,0
24.24,48.41,939.614,0.133536,0
24.233,48.32,939.614,0.071374,0
24.226,48.25,939.605,0.1103,0
24.218,48.21,939.606,0.1103,0
24.211,48.14,939.613,0.137531,0
24.204,48.08,939.621,0.09556,0
24.197,48.03,939.626,0.074695,0
24.19,47.96,939.63,0.114081,0
24.182,47.85,939.633,0.232989,0
24.175,48.25,939.626,0.214667,0
24.168,48.97,939.63,0.232989,0
24.161,49.7,939.631,0.192325,0
24.154,50.33,939.623,0.27072,0
24.146,50.96,939.621,0.205653,0
